Water Level,Moisture Percentage,Light Intensity,Temperature,Humidity,Cluster
769,33.21,56,25,83,1
758,34.51,821,25,75,0
710,28.64,999,27,88,2
711,45.55,48,26,75,1
712,34.83,150,26,77,1
730,30.6,977,26,75,0
737,42.13,290,25,73,1
701,45.94,106,25,75,1
772,34.21,821,25,74,0
725,39.2,823,25,72,0
689,46.53,104,26,75,1
776,32.94,817,25,75,0
711,44.57,813,23,64,0
724,39.59,821,25,71,0
726,33.92,978,26,70,0
791,37.15,819,24,69,0
699,37.15,978,26,70,0
359,69.79,32,29,60,1
753,35.97,818,25,74,0
782,32.84,823,25,76,0
734,28.93,977,26,80,2
698,30.4,1000,27,83,2
655,33.82,1000,27,85,2
387,44.71,200,27,84,1
772,41.57,266,26,71,1
734,37.93,701,25,75,0
621,51.81,62,26,75,1
765,40.47,820,23,65,0
710,29.33,999,27,84,2
671,48.39,56,26,75,1
738,38.53,238,29,81,1
731,27.47,999,27,86,2
755,34.7,820,25,75,0
669,31.87,992,27,89,2
755,34.8,818,25,75,0
701,44.97,55,26,77,1
655,38.51,145,27,66,1
716,43.99,241,25,73,1
575,34.16,214,29,76,1
789,38.71,817,23,66,0
759,35.19,815,25,74,0
740,30.11,977,26,74,0
605,52.98,62,26,75,1
663,48.58,57,26,76,1
784,39.2,819,23,65,0
699,46.33,55,26,77,1
719,30.4,977,26,78,2
527,31.07,45,24,79,1
490,31.18,426,28,84,2
673,47.61,105,26,75,1
696,38.91,978,25,66,0
673,31.87,999,27,85,2
486,43.7,74,28,85,1
685,46.92,104,26,75,1
735,42.23,274,25,73,1
760,36.27,818,25,72,0
681,31.18,999,27,87,2
759,35.09,823,25,74,0
678,31.18,998,27,89,2
755,41.06,817,23,66,0
587,42.17,166,26,71,1
376,35.45,398,24,69,1
759,35.97,824,25,73,0
497,40.41,342,28,71,1
766,31.48,818,25,78,0
649,49.56,65,26,76,1
727,30.01,977,26,77,2
758,34.9,820,25,75,0
408,42.87,355,27,67,1
781,39.1,820,23,65,0
620,51.91,62,26,75,1
757,34.21,822,25,75,0
708,28.93,999,27,88,2
616,52.1,66,26,75,1
722,38.81,822,25,73,0
653,41.26,433,26,89,2
732,41.84,360,25,74,0
689,30.5,999,27,86,2
744,42.62,161,25,73,1
786,39.3,819,23,64,0
741,29.72,977,26,75,0
395,42.71,56,26,84,1
761,34.02,823,25,75,0
734,42.23,283,25,73,1
664,32.75,999,27,86,2
771,33.72,822,25,74,0
655,41.5,476,29,80,1
723,30.21,977,26,78,2
764,35.68,819,25,73,0
698,29.62,999,27,88,2
719,34.02,978,26,70,0
391,39.6,463,27,81,1
746,36.27,822,25,74,0
780,37.83,814,24,68,0
773,33.24,822,25,75,0
701,45.16,817,23,63,0
727,43.11,818,23,63,0
692,46.04,108,26,77,1
710,45.45,48,26,76,1
711,44.77,52,26,76,1
692,30.6,1000,27,84,2
437,32.85,101,29,84,1
757,34.21,821,25,75,0
761,33.53,819,25,76,0
637,50.73,65,26,76,1
763,34.31,822,25,75,0
774,34.21,821,25,74,0
704,30.11,1000,27,82,2
725,38.71,819,25,73,0
687,36.34,100,24,79,1
657,48.78,97,26,75,1
751,34.6,816,25,75,0
708,39.2,428,24,70,0
678,31.28,999,27,88,2
710,44.67,820,23,64,0
723,39.2,822,25,72,0
659,32.75,991,27,89,2
703,41.74,977,25,65,0
797,37.67,288,24,70,0
783,35.78,815,24,71,0
711,44.38,54,26,77,1
637,34.41,998,27,89,2
676,47.61,104,26,75,1
776,33.04,817,25,75,0
763,34.9,817,25,74,0
786,34.6,822,24,73,0
688,47.21,54,26,76,1
605,52.88,61,26,75,1
672,44.92,246,28,80,1
715,30.3,977,26,81,2
646,35.29,977,26,81,2
704,45.65,102,25,75,1
691,30.5,1000,27,84,2
603,52.98,64,26,76,1
672,31.87,999,27,87,2
778,31.48,822,25,77,0
627,35.29,998,27,89,2
759,35,817,25,74,0
668,48.09,104,26,76,1
758,34.51,821,25,75,0
658,33.53,1000,27,84,2
394,30.05,369,26,86,2
503,32.07,465,26,70,1
769,37.24,817,24,71,0
752,35.29,817,25,74,0
622,38.81,776,27,90,2
741,37.24,720,25,75,0
772,33.82,819,24,76,0
725,27.66,999,27,86,2
707,31.28,977,26,79,2
728,31.18,977,26,74,0
575,32.15,354,25,72,1
387,67.45,44,26,75,1
663,32.45,998,27,89,2
405,35.16,139,29,65,1
734,43.11,184,25,73,1
789,38.71,817,23,66,0
767,33.43,817,25,75,0
799,41.88,478,25,81,0
734,32.75,978,26,71,0
753,34.8,817,25,75,0
758,35.09,819,25,74,0
402,34.04,162,27,72,1
725,43.7,194,25,73,1
738,38.81,817,25,71,0
700,36.95,978,26,69,0
723,40.27,580,25,74,0
716,45.06,99,25,73,1
698,30.69,1000,27,82,2
776,38.51,814,24,68,0
701,45.85,106,25,75,1
366,35.8,310,24,77,1
760,35.87,822,25,73,0
727,38.03,821,25,73,0
723,38.42,819,25,73,0
361,31.21,200,25,66,1
781,30.01,817,25,78,0
783,36.17,820,24,71,0
738,38.81,598,25,74,0
710,28.64,998,27,89,2
695,38.51,977,25,68,0
753,35.19,819,25,74,0
518,36,59,25,84,1
719,35.78,978,26,68,0
464,40.1,127,24,82,1
759,35.09,823,25,74,0
784,34.21,822,24,74,0
640,37.73,756,27,90,2
726,29.81,977,26,78,2
689,46.53,103,26,75,1
782,39.3,820,23,66,0
336,32.54,56,26,75,1
711,45.55,48,26,75,1
778,33.14,815,24,76,0
778,32.45,820,25,74,0
702,42.13,978,25,64,0
755,41.54,819,23,64,0
604,52.69,67,26,77,1
753,41.25,817,23,66,0
639,34.66,394,24,65,0
747,36.1,296,25,88,2
379,37.05,244,27,71,1
303,73.22,36,28,71,1
715,34.8,978,26,70,0
736,30.11,977,26,75,0
697,44.09,978,24,64,0
725,30.89,977,26,75,0
665,33.24,1000,27,82,2
723,38.12,823,25,73,0
645,34.9,1000,27,82,2
718,43.7,978,23,64,0
585,42.33,734,27,90,2
714,31.66,210,26,71,0
789,36.27,820,24,70,0
622,51.81,63,26,75,1
651,43.92,46,28,78,1
700,32.36,977,26,77,2
774,33.63,820,25,74,0
694,30.11,998,27,87,2
729,38.42,817,25,73,0
771,33.92,817,25,74,0
378,68.23,43,26,75,1
677,31.38,998,27,89,2
752,35.39,794,25,75,0
361,39.68,425,24,74,1
763,36.56,824,25,72,0
712,45.26,97,25,74,1
773,33.14,822,25,74,0
752,35.48,821,25,74,0
733,37.73,692,25,75,0
735,37.63,819,25,74,0
696,30.21,1000,27,85,2
284,74.78,36,29,65,1
705,29.13,986,27,89,2
749,36.17,818,25,74,0
641,50.34,77,26,75,1
696,31.48,879,27,90,2
679,47.41,104,26,75,1
699,46.04,106,25,74,1
683,30.89,998,27,88,2
597,41.29,155,24,81,1
672,48.19,56,26,75,1
771,40.27,815,23,64,0
564,41.11,170,29,73,1
445,34.49,437,27,78,1
696,45.85,109,26,76,1
750,35.58,820,25,74,0
786,35.19,816,24,73,0
786,37.05,817,24,70,0
690,46.43,104,26,76,1
737,36.75,816,25,74,0
668,48.58,56,26,76,1
462,37.36,463,28,72,1
770,33.63,820,25,75,0
775,34.21,815,25,74,0
769,33.63,818,25,75,0
726,29.81,977,26,78,2
696,39.49,978,25,67,0
342,44.83,268,24,73,1
670,47.9,104,26,76,1
783,36.17,820,24,71,0
761,36.66,821,25,72,0
777,37.76,49,24,68,0
665,32.55,999,27,87,2
712,29.23,1000,27,84,2
719,44.77,101,25,74,1
671,48.39,56,26,75,1
725,38.22,816,25,73,0
741,36.46,819,25,74,0
530,31.46,215,24,73,1
746,41.84,817,23,65,0
783,33.53,822,24,76,0
748,32.36,978,26,70,0
662,32.75,1000,27,84,2
756,41.15,820,23,65,0
682,47.61,55,26,76,1
752,41.74,211,25,73,1
771,33.33,823,25,76,0
659,32.65,997,27,89,2
705,45.65,100,25,74,1
724,43.11,819,23,66,0
724,34.9,978,26,69,0
763,33.92,815,25,75,0
396,35.24,260,28,84,1
752,35.78,820,25,74,0
745,37.44,820,25,72,0
308,37.66,118,25,70,1
688,46.73,103,25,75,1
712,30.69,977,26,79,2
697,43.99,978,24,64,0
677,31.48,999,27,87,2
694,29.91,997,27,88,2
786,39.2,814,23,64,0
744,29.03,977,26,77,2
737,40.86,460,25,74,0
749,35,820,25,74,0
720,32.84,978,26,72,0
724,38.32,822,25,73,0
766,33.63,820,25,75,0
406,31.05,388,25,88,1
698,44.18,978,24,63,0
749,35.78,825,25,74,0
689,46.33,106,26,76,1
689,30.5,999,27,86,2
757,40.96,815,23,65,0
774,33.92,822,24,76,0
755,34.51,818,25,74,0
754,35.09,822,25,75,0
772,32.84,825,25,76,0
689,47.12,54,26,76,1
762,34.51,820,25,75,0
531,41.78,54,24,88,1
385,44.69,109,28,79,1
728,43.11,814,23,64,0
759,35.09,822,25,74,0
723,27.66,998,27,88,2
386,67.55,44,26,75,1
708,28.84,998,27,89,2
719,33.63,978,26,72,0
739,36.27,822,25,74,0
702,30.21,1000,27,84,2
648,49.66,89,26,76,1
763,34.9,819,25,74,0
707,44.97,813,23,63,0
634,34.6,998,27,89,2
777,33.33,818,25,74,0
783,36.36,816,24,70,0
769,33.63,821,25,75,0
746,40.59,289,29,83,2
677,31.96,999,27,85,2
595,40.47,819,27,90,2
725,43.99,142,25,73,1
648,34.21,1000,27,84,2
693,30.21,999,27,88,2
529,41.65,372,26,68,1
656,38.45,456,24,67,0
434,42.34,332,28,68,1
746,41.64,820,23,65,0
698,30.4,1000,27,84,2
483,38.55,390,28,77,1
712,44.67,53,26,76,1
705,29.13,999,27,89,2
764,34.41,819,25,75,0
723,44.38,126,25,73,1
694,37.54,978,26,68,0
770,33.82,815,24,75,0
765,35.39,822,24,75,0
654,43.9,408,25,66,1
386,67.16,44,26,76,1
704,39.82,450,27,78,1
745,37.63,819,25,72,0
651,33.72,1000,27,86,2
528,34.7,161,27,75,1
696,45.85,109,26,76,1
611,52.59,61,26,75,1
741,38.22,823,25,72,0
735,40.86,425,25,74,0
777,38.22,820,24,68,0
702,32.06,977,26,77,2
637,44.68,246,28,73,1
491,37.24,177,28,88,1
736,26.88,999,27,86,2
794,43.73,74,29,84,1
757,39.49,819,24,68,0
769,33.24,817,25,75,0
775,33.04,823,25,76,0
641,33.17,310,26,73,1
758,34.7,816,25,75,0
762,34.8,816,25,74,0
726,41.25,506,25,74,0
729,38.81,818,25,72,0
757,36.85,823,25,71,0
773,34.51,817,25,74,0
632,51.22,65,26,76,1
660,32.94,999,27,85,2
702,46.04,55,26,76,1
718,28.93,939,27,89,2
681,47.31,105,26,75,1
715,33.43,977,26,72,0
662,48.58,101,26,76,1
722,28.45,1000,27,83,2
689,30.3,997,27,89,2
713,29.13,946,27,90,2
666,42.09,243,25,88,1
784,37.44,816,24,69,0
627,35.29,998,27,89,2
771,34.21,817,25,74,0
658,49.07,59,26,76,1
699,29.91,1000,27,85,2
743,38.71,588,25,74,0
769,33.14,820,25,75,0
714,34.12,978,26,72,0
639,36.17,977,26,81,2
326,38.61,158,29,81,1
502,36.95,312,27,72,1
783,35.58,816,24,71,0
657,35.61,47,28,75,1
743,36.56,752,25,75,0
786,39.2,814,23,64,0
677,47.51,105,26,75,1
722,28.35,1000,27,84,2
749,35.09,819,25,76,0
739,36.46,823,25,74,0
772,38.22,821,24,68,0
789,37.05,815,24,68,0
394,30.05,369,26,86,2
731,36.91,77,28,76,1
691,45.94,108,26,78,1
725,27.57,999,27,88,2
478,35,346,24,66,1
702,45.75,106,25,75,1
745,36.07,818,25,74,0
594,34.76,39,25,86,1
720,28.05,999,27,88,2
629,51.32,64,26,75,1
700,45.26,818,23,63,0
617,36.36,999,27,86,2
704,42.28,440,25,68,0
678,47.51,105,26,75,1
660,32.65,996,27,89,2
343,38.43,357,28,81,1
786,38.81,820,23,65,0
637,34.9,1000,27,84,2
759,33.92,821,25,75,0
729,37.83,817,25,74,0
623,38.81,771,27,90,2
767,33.63,820,25,75,0
713,34.51,978,26,71,0
672,48.39,56,26,75,1
684,30.69,998,27,89,2
775,34.21,815,25,74,0
763,41.06,820,23,64,0
715,33.43,977,26,72,0
752,35.39,823,25,74,0
784,34.9,822,24,72,0
721,32.45,977,26,73,0
696,31.28,891,27,90,2
710,44.67,820,23,64,0
792,38.81,816,23,64,0
648,33.92,966,27,90,2
325,41.16,378,26,68,1
778,33.43,816,25,74,0
666,42.09,243,25,88,1
681,31.09,999,27,88,2
696,46.04,108,26,76,1
719,44.87,100,25,74,1
620,35.53,345,24,67,0
720,38.81,696,25,75,0
725,35,978,26,68,0
774,33.53,815,25,75,0
679,31.38,999,27,87,2
603,52.88,66,26,77,1
726,42.33,343,25,74,1
706,28.93,997,27,89,2
690,46.63,46,26,76,1
448,35.91,394,28,71,1
609,43.62,170,26,87,1
734,36.66,815,25,74,0
728,42.03,363,25,74,0
766,33.33,819,25,76,0
630,51.42,66,26,75,1
633,35.19,999,27,86,2
501,41.01,165,26,80,1
604,52.88,61,26,75,1
622,51.81,63,26,75,1
704,31.28,977,26,79,2
757,36.85,818,25,72,0
743,36.17,818,25,74,0
781,37.15,815,24,69,0
703,29.42,998,27,86,2
679,31.87,1000,27,84,2
664,32.45,999,27,87,2
759,35,825,25,74,0
727,41.06,523,25,74,0
424,30.75,454,27,83,2
667,33.04,931,27,89,2
772,31.09,823,25,78,0
780,36.07,816,24,71,0
731,43.21,813,23,63,0
674,31.48,998,27,89,2
668,32.26,999,27,86,2
743,38.12,820,25,72,0
727,38.22,823,25,73,0
700,46.04,106,25,75,1
784,37.24,821,24,69,0
767,34.21,816,25,75,0
551,39.17,95,25,86,1
685,47.02,103,26,74,1
683,30.89,998,27,88,2
761,33.72,823,25,75,0
731,42.72,262,25,73,1
657,32.94,988,27,89,2
749,35.39,821,25,75,0
677,47.8,55,26,75,1
328,37.95,157,28,75,1
776,31.28,824,25,78,0
717,30.79,977,26,77,2
730,37.93,823,25,73,0
682,30.89,998,27,89,2
756,41.06,818,23,66,0
685,39.03,291,25,84,1
630,51.42,65,26,75,1
777,32.75,823,25,75,0
752,31.31,137,28,75,1
654,33.14,993,27,89,2
703,35.78,978,26,70,0
707,34.6,978,26,70,0
767,34.6,817,25,74,0
711,44.18,54,26,76,1
416,39.42,173,27,65,1
738,38.32,653,25,74,0
741,30.16,250,29,90,2
631,51.22,65,26,76,1
763,34.41,822,25,74,0
675,47.7,105,26,75,1
752,41.74,211,25,73,1
714,28.35,998,27,89,2
751,43.56,242,28,81,1
782,36.27,822,24,71,0
778,33.24,820,25,76,0
707,45.55,96,25,74,1
634,35.19,999,27,86,2
505,42.08,171,28,79,1
698,46.24,55,26,77,1
328,39.46,364,25,65,1
720,43.79,815,23,64,0
719,43.79,978,23,64,0
591,32.1,164,26,78,1
758,35,823,25,75,0
757,35.97,818,25,73,0
770,33.82,817,25,76,0
758,35.48,817,25,74,0
754,35.09,823,25,75,0
661,32.55,998,27,89,2
777,33.53,820,25,74,0
625,51.71,62,26,74,1
772,38.22,821,24,68,0
698,37.83,978,25,67,0
758,35,812,25,74,0
690,45.94,107,26,77,1
770,33.72,819,25,74,0
700,39.78,978,25,66,0
678,31.18,998,27,89,2
711,28.64,998,27,88,2
706,29.13,999,27,88,2
665,32.94,999,27,85,2
736,26.88,999,27,86,2
606,52.79,67,26,77,1
725,35.86,116,26,78,1
702,43.79,977,25,64,0
757,40.18,820,24,68,0
718,44.87,103,25,73,1
782,30.6,815,25,79,0
732,42.62,276,25,73,1
670,47.9,104,26,76,1
685,46.82,104,26,75,1
650,49.56,92,26,76,1
402,41.31,275,24,66,1
719,43.7,979,23,64,0
784,33.04,821,24,76,0
688,31.28,1000,27,84,2
729,38.81,818,25,72,0
776,33.63,816,25,76,0
668,44.75,161,25,78,1
603,52.98,65,26,77,1
648,34.21,1000,27,84,2
778,32.36,823,25,77,0
722,31.67,978,26,74,0
655,37.37,456,28,73,1
753,35.19,799,25,75,0
699,38.91,978,25,67,0
762,35,816,24,75,0
764,33.24,822,25,76,0
755,39.1,814,24,68,0
759,35.19,787,25,75,0
755,36.27,824,25,73,0
777,31.77,815,25,78,0
762,41.15,816,23,64,0
786,38.71,821,23,66,0
785,36.36,818,24,71,0
745,36.95,825,25,73,0
649,49.56,65,26,76,1
722,35.48,156,28,77,1
630,36.03,423,24,68,0
757,35,824,25,75,0
681,31.48,1000,27,85,2
781,33.63,815,24,75,0
698,31.57,977,26,80,2
423,36.59,320,26,68,1
780,31.96,819,25,76,0
782,37.05,815,24,69,0
705,36.85,978,26,70,0
739,42.62,813,23,63,0
722,44.18,133,25,73,1
696,31.28,891,27,90,2
785,36.95,820,24,69,0
718,44.87,100,25,74,1
726,30.79,977,26,76,0
675,31.87,999,27,85,2
715,30.79,977,26,78,2
700,39.98,978,25,65,0
712,45.55,48,26,75,1
702,45.16,818,23,63,0
539,31.83,419,28,89,2
722,39.1,819,25,73,0
568,43.05,67,29,74,1
685,46.82,104,26,75,1
741,26.59,999,27,86,2
643,50.05,80,26,75,1
306,38.24,320,29,66,1
775,33.63,821,25,76,0
549,31.84,157,29,82,1
748,35.29,819,25,76,0
701,39.78,978,25,66,0
718,43.89,240,25,73,1
782,33.14,815,25,75,0
729,28.05,1000,27,83,2
781,32.06,823,25,77,0
692,45.85,108,26,77,1
590,43.19,391,26,77,1
700,39.59,978,25,65,0
768,33.82,816,25,75,0
686,46.82,104,26,75,1
720,35.48,977,26,68,0
627,51.61,65,26,75,1
639,39.78,616,27,90,2
783,34.9,818,24,74,0
499,38.39,92,27,70,1
551,42.22,124,26,80,1
730,38.51,669,25,75,0
753,35.09,821,25,75,0
489,30.35,330,26,72,1
722,44.48,115,25,73,1
724,39.2,818,25,72,0
739,36.66,817,25,74,0
497,40.41,342,28,71,1
668,32.06,998,27,89,2
790,37.54,817,24,69,0
750,41.74,221,25,73,1
379,37.05,244,27,71,1
604,39.59,821,27,90,2
603,52.98,64,26,76,1
749,36.07,821,25,74,0
752,35.19,820,25,75,0
735,38.71,617,25,74,0
746,35.68,821,25,74,0
776,32.94,822,25,75,0
786,34.8,815,24,73,0
671,31.67,998,27,88,2
477,38.04,78,24,66,1
689,46.43,104,26,76,1
743,29.13,977,26,77,2
597,42.13,674,27,90,2
776,38.32,816,24,68,0
585,32.23,382,29,74,1
478,35,346,24,66,1
777,33.33,817,24,76,0
745,31.61,428,29,72,2
732,29.03,977,26,80,2
707,29.03,999,27,88,2
723,29.72,977,26,80,2
499,38.39,92,27,70,1
725,27.96,1000,27,84,2
403,43.42,267,25,75,1
393,67.06,44,26,74,1
618,52,62,26,75,1
777,32.26,818,25,76,0
392,67.16,43,26,74,1
778,33.14,818,25,74,0
735,38.32,823,25,72,0
752,35.39,821,25,74,0
755,41.54,819,23,64,0
711,28.64,998,27,88,2
665,33.24,1000,27,82,2
756,35.58,774,25,75,0
725,41.54,442,25,74,0
634,50.83,70,26,74,1
661,33.24,952,27,89,2
713,30.99,977,26,78,2
630,37.7,317,24,74,0
668,32.26,999,27,86,2
780,32.45,821,25,76,0
735,37.83,676,25,75,0
709,35.19,978,26,70,0
448,38.4,101,29,70,1
704,37.05,83,25,89,1
702,43.49,146,29,71,1
794,38.61,349,25,74,0
618,52.1,66,26,75,1
761,36.27,820,25,73,0
725,35,978,26,68,0
741,36.95,824,25,73,0
755,34.8,821,25,75,0
699,29.52,997,27,89,2
725,43.99,145,25,73,1
689,30.3,997,27,89,2
665,32.16,998,27,89,2
720,30.01,977,26,79,2
719,44.87,101,25,74,1
609,42.52,586,27,90,2
666,32.26,999,27,88,2
602,34.44,116,27,72,1
681,31.18,999,27,87,2
702,30.21,1000,27,83,2
370,37.54,368,25,65,1
779,40.08,819,23,64,0
684,31.09,999,27,87,2
646,50.15,67,26,76,1
311,39.92,128,25,66,1
737,30.01,977,26,76,0
719,43.5,1001,23,64,0
789,37.05,815,24,68,0
667,32.26,999,27,87,2
398,45,231,25,82,1
325,30.45,361,25,67,1
714,44.09,249,25,73,1
758,35.29,819,25,74,0
765,33.63,821,25,75,0
702,43.3,977,25,64,0
669,31.87,997,27,89,2
751,35.58,788,25,75,0
641,34.12,999,27,87,2
737,26.88,999,27,86,2
663,48.48,101,26,76,1
749,36.07,821,25,74,0
626,51.52,63,26,74,1
731,38.71,817,25,72,0
742,37.24,680,25,75,0
528,40.6,120,29,80,1
739,36.46,823,25,74,0
675,31.28,998,27,89,2
784,35.78,822,24,72,0
761,34.9,822,25,74,0
484,31.83,67,29,86,1
783,32.65,818,25,76,0
605,36.44,392,27,83,1
742,35.97,815,25,75,0
580,43.26,296,27,65,1
685,46.82,104,26,75,1
621,51.81,62,26,75,1
778,39,814,24,68,0
617,36.36,1000,27,85,2
653,33.92,1000,27,84,2
778,33.04,818,25,75,0
739,26.69,999,27,86,2
623,51.71,63,26,74,1
789,36.17,815,24,70,0
375,33.9,438,26,77,1
615,44.29,418,27,67,1
675,31.48,998,27,88,2
647,33.63,998,27,89,2
678,47.8,55,26,76,1
734,39,823,25,71,0
707,36.02,307,29,75,1
516,35.97,138,28,88,1
623,38.81,771,27,90,2
736,35.2,313,25,78,0
665,32.26,999,27,89,2
313,31.48,358,29,68,1
724,38.22,819,25,73,0
773,33.63,822,25,74,0
762,34.81,79,25,65,0
784,36.56,818,24,70,0
386,36.52,152,29,85,1
693,30.21,998,27,87,2
723,39.3,821,25,72,0
755,34.12,817,25,75,0
359,31,460,29,77,1
776,31.09,819,25,78,0
632,34.9,998,27,89,2
781,36.85,816,24,70,0
749,36.07,821,25,74,0
683,31.38,1000,27,84,2
752,35.39,821,25,74,0
345,35.85,76,29,90,1
760,31.87,820,25,78,0
702,40.27,978,25,66,0
751,36.46,824,25,73,0
643,50.05,80,26,75,1
720,44.57,104,25,73,1
770,33.72,823,25,75,0
626,51.61,66,26,75,1
764,33.33,817,25,76,0
615,52.2,62,26,75,1
670,32.16,999,27,85,2
724,42.33,42,26,87,1
654,39.2,102,25,71,1
788,35.97,815,24,70,0
680,32.26,1000,27,82,2
687,30.89,962,27,90,2
583,39.7,209,26,71,1
706,29.81,1000,27,84,2
669,48.09,104,26,75,1
679,31.28,993,27,90,2
701,32.26,977,26,77,2
710,44.18,54,26,77,1
648,33.82,999,27,87,2
763,39.3,818,24,68,0
716,33.92,978,26,71,0
364,37.08,277,25,66,1
754,35,816,25,75,0
726,27.86,999,27,84,2
757,35,818,25,74,0
505,42.08,171,28,79,1
626,51.61,63,26,75,1
617,31.96,65,24,85,1
711,45.36,96,25,74,1
707,35.01,452,27,75,1
694,30.11,999,27,87,2
751,34.6,816,25,75,0
677,31.48,999,27,87,2
714,30.79,977,26,78,2
656,49.07,98,26,75,1
752,35.19,820,25,74,0
706,29.52,961,27,90,2
659,34.51,976,26,81,2
414,40.47,359,29,90,1
626,51.61,66,26,75,1
772,34.99,38,28,81,1
694,45.94,109,26,76,1
766,31.48,818,25,78,0
729,39,821,25,72,0
655,33.82,1000,27,85,2
756,34.9,818,25,75,0
725,39.1,818,25,72,0
474,43.4,411,24,74,1
727,39.39,820,25,72,0
775,38.22,817,24,68,0
697,30.3,1000,27,84,2
693,30.21,999,27,88,2
759,34.7,821,25,75,0
776,33.92,822,25,74,0
649,40.95,493,27,86,2
676,31.38,999,27,88,2
782,31.96,823,25,77,0
728,43.4,817,23,63,0
392,43.51,475,24,65,1
651,33.53,998,27,87,2
719,44.87,101,25,73,1
301,31.99,97,29,75,1
784,38.81,815,23,66,0
704,29.23,997,27,88,2
507,32.18,137,28,74,1
662,32.45,998,27,89,2
756,31.61,228,25,70,0
725,38.71,824,25,73,0
435,30.19,332,27,89,2
693,30.21,998,27,87,2
359,31,460,29,77,1
723,29.81,977,26,79,2
753,36.46,819,25,73,0
690,30.3,998,27,88,2
715,29.03,943,27,90,2
697,44.28,978,24,64,0
769,29.81,818,25,79,0
740,32.94,978,26,70,0
390,67.25,44,26,76,1
703,29.23,998,27,89,2
629,39.14,353,27,79,1
771,38.51,820,24,68,0
662,48.97,58,26,77,1
784,34.6,821,24,74,0
785,39.3,819,23,64,0
411,38.51,370,26,90,1
709,44.28,55,26,76,1
762,44.86,404,26,77,1
632,51.12,65,26,76,1
722,30.21,977,26,78,2
653,33.53,974,27,89,2
361,44.91,231,26,89,1
774,33.24,822,25,75,0
733,30.69,977,26,74,0
757,34.8,822,25,75,0
713,28.45,999,27,87,2
757,35.29,824,25,74,0
716,33.53,977,26,72,0
643,50.24,78,26,75,1
724,33.92,978,26,70,0
641,50.15,82,26,76,1
709,44.28,55,26,76,1
694,37.54,978,26,68,0
764,34.31,819,25,75,0
702,32.26,977,26,77,2
656,49.27,60,26,77,1
781,30.01,817,25,78,0
710,45.45,96,25,74,1
583,36.64,500,29,85,2
679,47.41,104,26,75,1
780,33.04,815,25,76,0
763,35.09,822,24,76,0
725,44.28,124,25,73,1
765,35.19,817,25,74,0
673,41.01,497,25,80,1
766,33.54,270,27,88,2
785,36.66,816,24,71,0
683,30.79,997,27,89,2
487,44.58,398,25,65,1
731,30.3,977,26,76,0
412,40.45,42,26,89,1
737,29.42,977,26,77,2
772,33.43,823,25,76,0
746,36.56,822,25,74,0
747,41.84,229,25,73,1
749,35.39,815,25,75,0
760,34.8,818,25,74,0
631,51.22,65,26,75,1
751,36.36,750,25,75,0
708,34.31,978,26,72,0
617,52.2,66,26,75,1
776,33.92,816,25,74,0
773,38.22,821,24,68,0
661,33.82,909,27,90,2
725,28.15,999,27,84,2
786,36.85,820,24,69,0
652,49.66,63,26,76,1
736,38.42,824,25,72,0
765,33.33,819,25,76,0
485,36.49,200,25,80,1
738,29.72,977,26,76,0
699,39.59,978,25,67,0
721,41.02,480,27,74,1
687,46.82,103,26,74,1
703,39.98,978,25,65,0
705,29.13,998,27,86,2
725,39.2,817,25,72,0
781,39.1,820,23,65,0
661,32.55,998,27,89,2
561,35.26,172,24,81,1
638,50.73,66,26,76,1
765,33.63,820,25,76,0
741,35.97,817,25,75,0
653,33.14,995,27,89,2
774,33.33,815,25,75,0
783,39.78,819,23,64,0
600,31.27,379,24,88,2
716,28.25,999,27,88,2
586,32.13,138,25,66,1
782,35.97,820,24,71,0
622,35.58,998,27,89,2
725,39.2,823,25,72,0
688,46.53,105,26,76,1
716,43.79,978,24,65,0
697,38.71,978,25,67,0
777,30.89,816,25,79,0
671,33.53,977,26,81,2
729,30.5,977,26,76,0
742,26.39,999,27,86,2
634,50.93,65,26,76,1
752,35.78,819,25,74,0
661,33.82,909,27,90,2
306,37.95,161,26,87,1
454,31.31,38,24,66,1
746,36.36,820,25,74,0
722,44.57,109,25,73,1
659,40.5,98,27,65,1
505,42.08,171,28,79,1
693,45.94,109,26,76,1
688,46.63,103,25,75,1
689,46.43,104,26,75,1
634,51.03,69,26,74,1
748,41.64,817,23,66,0
772,35.48,819,24,74,0
784,33.14,816,24,76,0
748,41.86,161,27,73,1
647,34.02,999,27,86,2
406,31.05,388,25,88,1
604,39.98,791,27,89,2
785,36.66,818,24,69,0
720,28.05,999,27,88,2
483,32.09,298,29,69,1
612,52.49,61,26,75,1
723,39.1,821,25,73,0
772,34.8,822,24,75,0
761,34.12,818,25,75,0
560,39.47,350,27,86,1
691,47.02,54,26,76,1
774,38.61,821,24,68,0
737,37.83,824,25,73,0
718,29.62,977,26,81,2
304,73.12,36,28,72,1
707,45.55,96,25,74,1
781,37.93,821,24,68,0
731,37.93,823,25,74,0
696,45.94,108,26,76,1
653,40.8,396,29,79,1
610,36.56,998,27,89,2
756,35.39,810,25,74,0
678,31.48,999,27,87,2
695,46.73,55,26,77,1
782,38.91,359,25,85,0
706,29.03,998,27,89,2
710,44.38,54,26,77,1
747,35.39,822,25,75,0
630,51.32,67,26,75,1
634,51.03,69,26,74,1
655,39.26,409,29,81,2
715,33.43,978,26,72,0
